window_id,side,first_touch_time,entry_time,entry_price,spike_min,spike_max,exit_reason,exit_time,exit_price,pnl_per_share,pnl_invested,winner_at_settle,time_held,sl_triggered,tp_triggered,dynamic_sl_level
25_11_21_11_15_11_30,DOWN,1737.667,1747.667,91,93,99,TAKE_PROFIT,1748.045,97,0.06,0.0659,DOWN,0.38,False,True,86
25_11_21_13_00_13_15,UP,540.702,550.702,91,90,94,TAKE_PROFIT,581.728,97,0.06,0.0659,UP,31.03,False,True,86
25_11_21_14_00_14_15,DOWN,788.634,798.634,91,88,94,TAKE_PROFIT,807.721,97,0.06,0.0659,DOWN,9.09,False,True,86
25_11_21_17_00_17_15,UP,463.448,473.448,91,89,94,STOP_LOSS,490.54,85,-0.06,-0.0659,UP,17.09,True,False,86
25_11_21_17_15_17_30,UP,1526.338,1536.338,91,92,95,STOP_LOSS,1566.917,85,-0.06,-0.0659,UP,30.58,True,False,86
25_11_21_17_45_18_00,DOWN,3241.307,3251.307,91,88,95,STOP_LOSS,3271.545,85,-0.06,-0.0659,DOWN,20.24,True,False,86
25_11_21_18_15_18_30,UP,1681.235,1691.235,91,93,96,TAKE_PROFIT,1693.424,97,0.06,0.0659,UP,2.19,False,True,86
25_11_21_19_45_20_00,DOWN,3206.148,3216.148,91,90,94,TAKE_PROFIT,3247.203,97,0.06,0.0659,DOWN,31.05,False,True,86
25_11_21_20_30_20_45,UP,2271.185,2281.185,91,90,94,TAKE_PROFIT,2305.55,97,0.06,0.0659,UP,24.37,False,True,86
25_11_21_21_30_21_45,UP,2205.323,2215.323,91,90,93,STOP_LOSS,2222.605,85,-0.06,-0.0659,UP,7.28,True,False,86
25_11_21_21_45_22_00,DOWN,3513.964,3523.964,91,89,94,TAKE_PROFIT,3547.507,97,0.06,0.0659,DOWN,23.54,False,True,86
25_11_21_22_30_22_45,DOWN,2027.947,2037.947,91,91,93,TAKE_PROFIT,2123.757,97,0.06,0.0659,DOWN,85.81,False,True,86
25_11_21_23_00_23_15,UP,789.515,799.515,93,91,96,TAKE_PROFIT,799.872,97,0.04,0.043,UP,0.36,False,True,86
25_11_21_23_30_23_45,UP,2516.091,2526.091,92,92,97,TAKE_PROFIT,2528.268,97,0.05,0.0543,UP,2.18,False,True,86
25_11_22_02_00_02_15,DOWN,395.269,405.269,92,90,95,TAKE_PROFIT,581.238,97,0.05,0.0543,DOWN,175.97,False,True,86
25_11_22_03_45_04_00,UP,3480.478,3490.478,93,91,94,TAKE_PROFIT,3507.914,97,0.04,0.043,UP,17.44,False,True,86
25_11_22_04_15_04_30,DOWN,1458.086,1468.086,91,90,95,STOP_LOSS,1498.123,85,-0.06,-0.0659,DOWN,30.04,True,False,86
25_11_22_04_30_04_45,DOWN,2571.232,2581.232,92,89,94,TAKE_PROFIT,2583.124,97,0.05,0.0543,DOWN,1.89,False,True,86
25_11_22_06_15_06_30,UP,1329.868,1339.868,91,90,93,TAKE_PROFIT,1389.925,97,0.06,0.0659,UP,50.06,False,True,86
25_11_22_07_15_07_30,UP,1793.397,1803.397,93,88,98,SETTLEMENT_WIN,1798.735,100,0.07,0.0753,UP,-4.66,False,False,86
25_11_22_07_30_07_45,UP,2569.924,2579.924,92,88,93,TAKE_PROFIT,2595.883,97,0.05,0.0543,UP,15.96,False,True,86
25_11_22_09_45_10_00,DOWN,3513.111,3523.111,93,88,94,STOP_LOSS,3523.487,84,-0.09,-0.0968,DOWN,0.38,True,False,86
25_11_22_10_00_10_15,UP,649.327,659.327,91,92,94,TAKE_PROFIT,670.17,97,0.06,0.0659,UP,10.84,False,True,86
25_11_22_11_00_11_15,UP,522.061,532.061,91,92,95,TAKE_PROFIT,537.099,97,0.06,0.0659,UP,5.04,False,True,86
25_11_22_11_15_11_30,UP,1574.808,1584.808,91,90,94,TAKE_PROFIT,1599.45,97,0.06,0.0659,UP,14.64,False,True,86
25_11_22_11_30_11_45,UP,2635.958,2645.958,91,89,95,TAKE_PROFIT,2649.353,97,0.06,0.0659,UP,3.39,False,True,86
25_11_22_12_00_12_15,DOWN,489.036,499.036,91,92,93,TAKE_PROFIT,517.275,97,0.06,0.0659,DOWN,18.24,False,True,86
25_11_22_13_45_14_00,UP,3589.565,3599.565,91,92,99,SETTLEMENT_WIN,3594.024,100,0.09,0.0989,UP,-5.54,False,False,86
25_11_22_14_30_14_45,DOWN,2539.104,2549.104,91,91,94,TAKE_PROFIT,2584.603,97,0.06,0.0659,DOWN,35.5,False,True,86
25_11_22_15_30_15_45,DOWN,2383.786,2393.786,91,90,95,TAKE_PROFIT,2400.188,97,0.06,0.0659,DOWN,6.4,False,True,86
25_11_22_15_45_16_00,UP,3500.939,3510.939,92,91,93,TAKE_PROFIT,3517.929,97,0.05,0.0543,UP,6.99,False,True,86
25_11_22_16_30_16_45,UP,2630.857,2640.857,93,93,98,TAKE_PROFIT,2641.206,97,0.04,0.043,UP,0.35,False,True,86
25_11_22_16_45_17_00,DOWN,3098.663,3108.663,91,90,93,STOP_LOSS,3361.179,85,-0.06,-0.0659,DOWN,252.52,True,False,86
25_11_22_17_45_18_00,UP,3510.051,3520.051,91,91,98,TAKE_PROFIT,3521.089,97,0.06,0.0659,UP,1.04,False,True,86
25_11_22_19_15_19_30,DOWN,1595.153,1605.153,92,92,94,TAKE_PROFIT,1625.482,97,0.05,0.0543,DOWN,20.33,False,True,86
25_11_22_19_30_19_45,DOWN,2521.542,2531.542,91,90,97,TAKE_PROFIT,2531.942,97,0.06,0.0659,DOWN,0.4,False,True,86
25_11_22_20_00_20_15,UP,207.042,217.042,91,90,93,STOP_LOSS,334.699,85,-0.06,-0.0659,UP,117.66,True,False,86
25_11_22_20_30_20_45,DOWN,2201.697,2211.697,92,92,95,TAKE_PROFIT,2249.998,97,0.05,0.0543,DOWN,38.3,False,True,86
25_11_22_20_45_21_00,DOWN,3218.956,3228.956,92,92,95,TAKE_PROFIT,3259.949,97,0.05,0.0543,UP,30.99,False,True,86
25_11_22_21_30_21_45,UP,2535.455,2545.455,91,90,93,TAKE_PROFIT,2569.783,97,0.06,0.0659,UP,24.33,False,True,86
25_11_22_22_45_23_00,UP,3117.249,3127.249,91,95,96,TAKE_PROFIT,3139.222,97,0.06,0.0659,UP,11.97,False,True,86
25_11_23_00_30_00_45,DOWN,2484.378,2494.378,91,89,94,TAKE_PROFIT,2556.618,97,0.06,0.0659,DOWN,62.24,False,True,86
25_11_23_01_15_01_30,UP,1161.403,1171.403,91,90,94,STOP_LOSS,1184.481,84,-0.07,-0.0769,UP,13.08,True,False,86
25_11_23_02_00_02_15,DOWN,662.951,672.951,91,90,94,STOP_LOSS,697.263,82,-0.09,-0.0989,DOWN,24.31,True,False,86
25_11_23_02_45_03_00,DOWN,3416.491,3426.491,91,91,93,TAKE_PROFIT,3469.207,97,0.06,0.0659,DOWN,42.72,False,True,86
25_11_23_03_00_03_15,DOWN,781.195,791.195,91,91,96,TAKE_PROFIT,796.169,97,0.06,0.0659,DOWN,4.97,False,True,86
25_11_23_03_30_03_45,UP,2188.449,2198.449,91,91,93,STOP_LOSS,2251.384,85,-0.06,-0.0659,UP,52.93,True,False,86
25_11_23_03_45_04_00,UP,3372.125,3382.125,91,91,97,TAKE_PROFIT,3395.73,97,0.06,0.0659,UP,13.61,False,True,86
25_11_23_04_15_04_30,UP,1257.008,1267.008,91,92,94,TAKE_PROFIT,1277.652,97,0.06,0.0659,UP,10.64,False,True,86
25_11_23_05_15_05_30,DOWN,1414.394,1424.394,91,89,93,TAKE_PROFIT,1560.987,97,0.06,0.0659,DOWN,136.59,False,True,86
25_11_23_06_30_06_45,DOWN,2263.42,2273.42,93,90,93,TAKE_PROFIT,2437.687,97,0.04,0.043,DOWN,164.27,False,True,86
25_11_23_08_30_08_45,DOWN,2515.194,2525.194,91,90,95,TAKE_PROFIT,2540.133,97,0.06,0.0659,DOWN,14.94,False,True,86
25_11_23_09_15_09_30,DOWN,1591.75,1601.75,91,91,93,TAKE_PROFIT,1694.52,97,0.06,0.0659,DOWN,92.77,False,True,86
25_11_23_10_45_11_00,DOWN,3365.64,3375.64,91,89,94,STOP_LOSS,3397.209,84,-0.07,-0.0769,DOWN,21.57,True,False,86
25_11_23_11_00_11_15,DOWN,449.965,459.965,91,90,94,STOP_LOSS,582.539,85,-0.06,-0.0659,DOWN,122.57,True,False,86
25_11_23_11_45_12_00,UP,3572.346,3582.346,93,88,98,TAKE_PROFIT,3582.874,97,0.04,0.043,UP,0.53,False,True,86
25_11_23_12_30_12_45,DOWN,2411.483,2421.483,92,92,95,TAKE_PROFIT,2439.537,97,0.05,0.0543,DOWN,18.05,False,True,86
25_11_23_12_45_13_00,DOWN,3487.929,3497.929,91,91,94,TAKE_PROFIT,3511.084,97,0.06,0.0659,DOWN,13.15,False,True,86
25_11_23_13_15_13_30,UP,1171.66,1181.66,91,91,93,STOP_LOSS,1290.436,85,-0.06,-0.0659,UP,108.78,True,False,86
25_11_23_15_00_15_15,UP,643.561,653.561,91,91,93,TAKE_PROFIT,698.908,97,0.06,0.0659,UP,45.35,False,True,86
25_11_23_15_15_15_30,DOWN,1790.524,1800.524,91,89,99,SETTLEMENT_WIN,1798.976,100,0.09,0.0989,DOWN,-1.55,False,False,86
25_11_23_15_45_16_00,UP,3383.376,3393.376,91,88,94,STOP_LOSS,3394.251,85,-0.06,-0.0659,UP,0.88,True,False,86
25_11_23_16_00_16_15,UP,307.017,317.017,92,89,93,STOP_LOSS,335.444,85,-0.07,-0.0761,UP,18.43,True,False,86
25_11_23_17_15_17_30,UP,1705.515,1715.515,91,91,97,TAKE_PROFIT,1715.801,97,0.06,0.0659,UP,0.29,False,True,86
25_11_23_17_30_17_45,DOWN,2678.151,2688.151,91,92,98,TAKE_PROFIT,2688.719,97,0.06,0.0659,DOWN,0.57,False,True,86
25_11_23_20_00_20_15,UP,848.032,858.032,91,90,96,TAKE_PROFIT,867.444,97,0.06,0.0659,UP,9.41,False,True,86
25_11_23_20_30_20_45,DOWN,2532.553,2542.553,91,91,99,TAKE_PROFIT,2542.858,97,0.06,0.0659,DOWN,0.31,False,True,86
25_11_23_21_00_21_15,DOWN,586.462,596.462,91,90,94,TAKE_PROFIT,632.8,97,0.06,0.0659,DOWN,36.34,False,True,86
25_11_23_22_30_22_45,DOWN,2277.229,2287.229,91,90,93,STOP_LOSS,2319.22,85,-0.06,-0.0659,DOWN,31.99,True,False,86
25_11_23_23_00_23_15,DOWN,200.798,210.798,91,90,94,TAKE_PROFIT,329.716,97,0.06,0.0659,DOWN,118.92,False,True,86
25_11_24_00_45_01_00,UP,3060.164,3070.164,91,90,93,STOP_LOSS,3134.825,85,-0.06,-0.0659,DOWN,64.66,True,False,86
25_11_24_01_00_01_15,UP,608.75,618.75,91,90,93,TAKE_PROFIT,714.438,97,0.06,0.0659,UP,95.69,False,True,86
25_11_24_01_15_01_30,UP,1708.913,1718.913,93,95,98,TAKE_PROFIT,1721.957,97,0.04,0.043,UP,3.04,False,True,86
25_11_24_02_45_03_00,UP,3529.917,3539.917,91,90,96,TAKE_PROFIT,3551.585,97,0.06,0.0659,UP,11.67,False,True,86
25_11_24_04_15_04_30,DOWN,1015.733,1025.733,91,90,93,TAKE_PROFIT,1100.203,97,0.06,0.0659,DOWN,74.47,False,True,86
25_11_24_04_45_05_00,UP,3573.637,3583.637,93,89,98,TAKE_PROFIT,3585.906,97,0.04,0.043,UP,2.27,False,True,86
25_11_24_05_15_05_30,UP,1546.624,1556.624,91,91,94,TAKE_PROFIT,1581.671,97,0.06,0.0659,UP,25.05,False,True,86
25_11_24_06_00_06_15,DOWN,315.539,325.539,91,91,94,TAKE_PROFIT,345.062,97,0.06,0.0659,DOWN,19.52,False,True,86
25_11_24_06_30_06_45,DOWN,2088.92,2098.92,91,90,93,STOP_LOSS,2138.3,85,-0.06,-0.0659,DOWN,39.38,True,False,86
25_11_24_06_45_07_00,DOWN,3340.699,3350.699,91,90,95,STOP_LOSS,3429.626,85,-0.06,-0.0659,DOWN,78.93,True,False,86
25_11_24_07_00_07_15,DOWN,840.334,850.334,91,93,98,TAKE_PROFIT,851.208,97,0.06,0.0659,DOWN,0.87,False,True,86
25_11_24_07_15_07_30,UP,1794.966,1804.966,91,88,99,SETTLEMENT_WIN,1798.142,100,0.09,0.0989,UP,-6.82,False,False,86
25_11_24_07_30_07_45,UP,2310.797,2320.797,91,91,93,TAKE_PROFIT,2392.82,97,0.06,0.0659,UP,72.02,False,True,86
25_11_24_08_15_08_30,DOWN,1734.551,1744.551,91,89,95,TAKE_PROFIT,1748.666,97,0.06,0.0659,DOWN,4.12,False,True,86
25_11_24_08_30_08_45,UP,2693.813,2703.813,93,93,95,SETTLEMENT_WIN,2696.958,100,0.07,0.0753,UP,-6.86,False,False,86
25_11_24_09_45_10_00,DOWN,3581.826,3591.826,91,92,99,TAKE_PROFIT,3591.855,97,0.06,0.0659,DOWN,0.03,False,True,86
25_11_24_10_30_10_45,UP,2528.903,2538.903,91,92,98,TAKE_PROFIT,2544.21,97,0.06,0.0659,UP,5.31,False,True,86
25_11_24_10_45_11_00,UP,3353.649,3363.649,91,90,95,TAKE_PROFIT,3438.006,97,0.06,0.0659,UP,74.36,False,True,86
25_11_24_11_00_11_15,DOWN,505.712,515.712,92,91,94,STOP_LOSS,560.735,84,-0.08,-0.087,UP,45.02,True,False,86
25_11_24_12_00_12_15,DOWN,534.531,544.531,92,91,97,TAKE_PROFIT,549.72,97,0.05,0.0543,DOWN,5.19,False,True,86
25_11_24_12_15_12_30,UP,1678.022,1688.022,91,90,99,TAKE_PROFIT,1688.376,97,0.06,0.0659,UP,0.35,False,True,86
25_11_24_12_45_13_00,UP,3541.983,3551.983,93,93,97,TAKE_PROFIT,3556.765,97,0.04,0.043,UP,4.78,False,True,86
25_11_24_13_15_13_30,UP,1700.904,1710.904,91,89,98,TAKE_PROFIT,1713.771,97,0.06,0.0659,UP,2.87,False,True,86
25_11_24_14_45_15_00,UP,3421.987,3431.987,91,90,96,TAKE_PROFIT,3468.34,97,0.06,0.0659,UP,36.35,False,True,86
25_11_24_16_00_16_15,UP,152.475,162.475,91,91,93,STOP_LOSS,412.358,85,-0.06,-0.0659,UP,249.88,True,False,86
25_11_24_16_30_16_45,UP,2604.485,2614.485,91,90,99,TAKE_PROFIT,2622.575,97,0.06,0.0659,UP,8.09,False,True,86
25_11_24_18_30_18_45,UP,2681.014,2691.014,91,90,99,SETTLEMENT_WIN,2689.387,100,0.09,0.0989,UP,-1.63,False,False,86
25_11_24_19_00_19_15,DOWN,732.849,742.849,91,89,94,TAKE_PROFIT,798.528,97,0.06,0.0659,DOWN,55.68,False,True,86
25_11_24_19_15_19_30,DOWN,1564.537,1574.537,91,90,93,TAKE_PROFIT,1639.297,97,0.06,0.0659,DOWN,64.76,False,True,86
25_11_24_19_45_20_00,DOWN,3272.386,3282.386,91,88,95,TAKE_PROFIT,3283.795,97,0.06,0.0659,DOWN,1.41,False,True,86
25_11_24_20_00_20_15,UP,473.986,483.986,91,90,95,TAKE_PROFIT,568.753,97,0.06,0.0659,UP,84.77,False,True,86
25_11_24_20_30_20_45,UP,2661.822,2671.822,91,89,95,TAKE_PROFIT,2673.586,97,0.06,0.0659,UP,1.76,False,True,86
25_11_24_21_00_21_15,DOWN,879.779,889.779,93,93,99,SETTLEMENT_WIN,889.318,100,0.07,0.0753,DOWN,-0.46,False,False,86
25_11_24_21_30_21_45,DOWN,2621.332,2631.332,93,90,95,TAKE_PROFIT,2635.061,97,0.04,0.043,DOWN,3.73,False,True,86
25_11_24_22_30_22_45,UP,2632.298,2642.298,92,88,97,TAKE_PROFIT,2656.121,97,0.05,0.0543,UP,13.82,False,True,86
25_11_24_22_45_23_00,DOWN,3065.469,3075.469,91,90,94,TAKE_PROFIT,3216.537,97,0.06,0.0659,DOWN,141.07,False,True,86
25_11_24_23_00_23_15,DOWN,596.016,606.016,91,90,94,STOP_LOSS,616.015,85,-0.06,-0.0659,DOWN,10.0,True,False,86
25_11_24_23_15_23_30,UP,1693.779,1703.779,91,93,97,TAKE_PROFIT,1734.571,97,0.06,0.0659,UP,30.79,False,True,86
25_11_25_00_15_00_30,DOWN,1591.113,1601.113,91,91,94,STOP_LOSS,1653.334,85,-0.06,-0.0659,DOWN,52.22,True,False,86
25_11_25_02_30_02_45,DOWN,2577.726,2587.726,91,89,94,STOP_LOSS,2620.674,85,-0.06,-0.0659,UP,32.95,True,False,86
25_11_25_05_00_05_15,DOWN,591.769,601.769,92,90,94,TAKE_PROFIT,713.865,97,0.05,0.0543,DOWN,112.1,False,True,86
25_11_25_05_45_06_00,DOWN,3397.444,3407.444,93,92,97,TAKE_PROFIT,3411.021,97,0.04,0.043,DOWN,3.58,False,True,86
25_11_25_06_00_06_15,DOWN,847.293,857.293,91,91,95,TAKE_PROFIT,857.82,97,0.06,0.0659,DOWN,0.53,False,True,86
25_11_25_06_30_06_45,DOWN,2558.769,2568.769,93,92,95,TAKE_PROFIT,2585.289,97,0.04,0.043,DOWN,16.52,False,True,86
25_11_25_07_30_07_45,DOWN,2698.176,2708.176,91,90,97,SETTLEMENT_WIN,2699.855,100,0.09,0.0989,DOWN,-8.32,False,False,86
25_11_25_08_30_08_45,DOWN,2298.26,2308.26,91,90,93,TAKE_PROFIT,2395.165,97,0.06,0.0659,DOWN,86.9,False,True,86
25_11_25_09_00_09_15,DOWN,670.179,680.179,91,91,93,TAKE_PROFIT,727.779,97,0.06,0.0659,DOWN,47.6,False,True,86
25_11_25_09_30_09_45,UP,2177.963,2187.963,91,90,95,TAKE_PROFIT,2365.458,97,0.06,0.0659,UP,177.49,False,True,86
25_11_25_09_45_10_00,UP,3435.029,3445.029,92,91,98,TAKE_PROFIT,3445.452,97,0.05,0.0543,UP,0.42,False,True,86
25_11_25_10_30_10_45,UP,2607.866,2617.866,91,89,95,TAKE_PROFIT,2625.467,97,0.06,0.0659,UP,7.6,False,True,86
25_11_25_10_45_11_00,UP,3282.06,3292.06,92,90,94,TAKE_PROFIT,3347.629,97,0.05,0.0543,UP,55.57,False,True,86
25_11_25_11_00_11_15,UP,833.948,843.948,91,91,96,TAKE_PROFIT,852.154,97,0.06,0.0659,UP,8.21,False,True,86
25_11_25_11_15_11_30,DOWN,1355.902,1365.902,92,90,93,STOP_LOSS,1484.919,85,-0.07,-0.0761,DOWN,119.02,True,False,86
25_11_25_13_00_13_15,UP,816.638,826.638,92,96,97,TAKE_PROFIT,827.295,97,0.05,0.0543,UP,0.66,False,True,86
25_11_25_13_15_13_30,UP,1772.087,1782.087,93,92,99,TAKE_PROFIT,1782.253,97,0.04,0.043,UP,0.17,False,True,86
25_11_25_14_30_14_45,DOWN,2412.86,2422.86,91,90,93,TAKE_PROFIT,2462.893,97,0.06,0.0659,DOWN,40.03,False,True,86
25_11_25_15_15_15_30,UP,1740.865,1750.865,91,91,99,TAKE_PROFIT,1751.276,97,0.06,0.0659,UP,0.41,False,True,86
25_11_25_16_00_16_15,DOWN,563.353,573.353,91,90,93,STOP_LOSS,613.886,84,-0.07,-0.0769,DOWN,40.53,True,False,86
25_11_25_17_00_17_15,UP,660.939,670.939,93,92,99,TAKE_PROFIT,674.199,97,0.04,0.043,UP,3.26,False,True,86
25_11_25_17_15_17_30,UP,1562.921,1572.921,91,90,93,STOP_LOSS,1596.035,85,-0.06,-0.0659,UP,23.11,True,False,86
25_11_25_17_30_17_45,UP,2043.813,2053.813,92,91,93,TAKE_PROFIT,2180.541,97,0.05,0.0543,UP,126.73,False,True,86
25_11_25_18_30_18_45,DOWN,2305.903,2315.903,91,89,93,STOP_LOSS,2404.473,84,-0.07,-0.0769,DOWN,88.57,True,False,86
25_11_25_19_30_19_45,UP,2488.557,2498.557,91,91,94,TAKE_PROFIT,2510.146,97,0.06,0.0659,UP,11.59,False,True,86
25_11_25_20_00_20_15,UP,802.044,812.044,91,89,93,TAKE_PROFIT,829.34,97,0.06,0.0659,UP,17.3,False,True,86
25_11_25_20_15_20_30,DOWN,1489.285,1499.285,91,91,95,TAKE_PROFIT,1538.761,97,0.06,0.0659,DOWN,39.48,False,True,86
25_11_25_21_30_21_45,DOWN,2044.77,2054.77,91,90,93,STOP_LOSS,2144.693,85,-0.06,-0.0659,DOWN,89.92,True,False,86
25_11_25_21_45_22_00,DOWN,3407.51,3417.51,91,92,98,TAKE_PROFIT,3417.705,97,0.06,0.0659,DOWN,0.19,False,True,86
25_11_25_22_30_22_45,UP,2257.42,2267.42,91,91,93,TAKE_PROFIT,2344.437,97,0.06,0.0659,UP,77.02,False,True,86
25_11_25_23_00_23_15,UP,781.773,791.773,91,91,96,STOP_LOSS,799.418,85,-0.06,-0.0659,UP,7.64,True,False,86
25_11_25_23_45_00_00,DOWN,3408.087,3418.087,91,91,94,STOP_LOSS,3435.64,85,-0.06,-0.0659,DOWN,17.55,True,False,86
25_11_26_00_30_00_45,DOWN,2397.077,2407.077,91,90,93,TAKE_PROFIT,2431.617,97,0.06,0.0659,DOWN,24.54,False,True,86
25_11_26_01_15_01_30,UP,1639.036,1649.036,91,91,93,TAKE_PROFIT,1655.432,97,0.06,0.0659,UP,6.4,False,True,86
25_11_26_01_30_01_45,UP,1926.34,1936.34,91,91,93,TAKE_PROFIT,2147.425,97,0.06,0.0659,UP,211.09,False,True,86
25_11_26_02_00_02_15,UP,717.75,727.75,91,89,94,TAKE_PROFIT,820.971,97,0.06,0.0659,UP,93.22,False,True,86
25_11_26_04_30_04_45,UP,2360.057,2370.057,91,90,93,STOP_LOSS,2417.484,85,-0.06,-0.0659,UP,47.43,True,False,86
25_11_26_07_15_07_30,DOWN,1796.191,1806.191,91,90,99,SETTLEMENT_WIN,1798.508,100,0.09,0.0989,DOWN,-7.68,False,False,86
25_11_26_07_30_07_45,DOWN,2502.402,2512.402,91,91,94,TAKE_PROFIT,2519.931,97,0.06,0.0659,DOWN,7.53,False,True,86
25_11_26_08_45_09_00,DOWN,3301.058,3311.058,91,90,94,TAKE_PROFIT,3375.099,97,0.06,0.0659,DOWN,64.04,False,True,86
25_11_26_09_00_09_15,DOWN,594.503,604.503,91,91,94,STOP_LOSS,661.454,85,-0.06,-0.0659,DOWN,56.95,True,False,86
25_11_26_09_30_09_45,DOWN,2325.366,2335.366,93,91,94,STOP_LOSS,2353.128,85,-0.08,-0.086,DOWN,17.76,True,False,86
25_11_26_11_00_11_15,UP,855.625,865.625,91,90,94,TAKE_PROFIT,868.41,97,0.06,0.0659,UP,2.78,False,True,86
25_11_26_11_45_12_00,UP,3562.604,3572.604,92,91,99,TAKE_PROFIT,3572.962,97,0.05,0.0543,UP,0.36,False,True,86
25_11_26_12_00_12_15,DOWN,196.573,206.573,91,90,94,STOP_LOSS,215.43,84,-0.07,-0.0769,DOWN,8.86,True,False,86
25_11_26_12_15_12_30,DOWN,1287.841,1297.841,91,90,93,STOP_LOSS,1345.153,85,-0.06,-0.0659,DOWN,47.31,True,False,86
25_11_26_12_30_12_45,UP,2468.562,2478.562,91,91,95,TAKE_PROFIT,2505.765,97,0.06,0.0659,UP,27.2,False,True,86
25_11_26_13_00_13_15,DOWN,843.242,853.242,91,94,99,TAKE_PROFIT,856.443,97,0.06,0.0659,DOWN,3.2,False,True,86
25_11_26_15_15_15_30,UP,1620.422,1630.422,91,91,96,TAKE_PROFIT,1661.253,97,0.06,0.0659,UP,30.83,False,True,86
25_11_26_16_45_17_00,UP,3365.852,3375.852,91,90,93,TAKE_PROFIT,3384.464,97,0.06,0.0659,UP,8.61,False,True,86
25_11_26_17_00_17_15,UP,730.181,740.181,91,90,95,TAKE_PROFIT,742.435,97,0.06,0.0659,UP,2.25,False,True,86
25_11_26_17_15_17_30,UP,1519.641,1529.641,92,92,95,TAKE_PROFIT,1547.492,97,0.05,0.0543,UP,17.85,False,True,86
25_11_26_19_00_19_15,DOWN,489.253,499.253,91,90,95,TAKE_PROFIT,539.906,97,0.06,0.0659,DOWN,40.65,False,True,86
25_11_26_19_30_19_45,UP,2455.627,2465.627,91,91,93,TAKE_PROFIT,2477.133,97,0.06,0.0659,UP,11.51,False,True,86
25_11_26_20_00_20_15,DOWN,351.701,361.701,91,90,95,TAKE_PROFIT,390.222,97,0.06,0.0659,DOWN,28.52,False,True,86
25_11_26_21_15_21_30,UP,1443.094,1453.094,93,93,94,TAKE_PROFIT,1494.957,97,0.04,0.043,UP,41.86,False,True,86
25_11_26_21_30_21_45,DOWN,2663.865,2673.865,93,90,96,TAKE_PROFIT,2674.431,97,0.04,0.043,DOWN,0.57,False,True,86
25_11_26_21_45_22_00,DOWN,3523.19,3533.19,91,90,97,TAKE_PROFIT,3567.037,97,0.06,0.0659,DOWN,33.85,False,True,86
25_11_26_22_30_22_45,DOWN,2627.899,2637.899,91,93,99,TAKE_PROFIT,2638.423,97,0.06,0.0659,DOWN,0.52,False,True,86
25_11_26_22_45_23_00,UP,3451.289,3461.289,91,92,97,TAKE_PROFIT,3461.846,97,0.06,0.0659,UP,0.56,False,True,86
25_11_26_23_30_23_45,UP,2511.791,2521.791,92,94,99,TAKE_PROFIT,2521.916,97,0.05,0.0543,UP,0.12,False,True,86
25_11_27_00_15_00_30,UP,1745.549,1755.549,91,89,99,TAKE_PROFIT,1764.19,97,0.06,0.0659,UP,8.64,False,True,86
25_11_27_01_00_01_15,UP,301.288,311.288,93,90,95,STOP_LOSS,327.692,84,-0.09,-0.0968,UP,16.4,True,False,86
25_11_27_01_15_01_30,UP,1685.072,1695.072,91,93,95,TAKE_PROFIT,1701.206,97,0.06,0.0659,UP,6.13,False,True,86
25_11_27_01_30_01_45,DOWN,2689.357,2699.357,91,91,98,SETTLEMENT_WIN,2695.522,100,0.09,0.0989,DOWN,-3.84,False,False,86
25_11_27_01_45_02_00,UP,3386.817,3396.817,91,90,98,TAKE_PROFIT,3397.241,97,0.06,0.0659,UP,0.42,False,True,86
25_11_27_02_15_02_30,UP,1265.992,1275.992,91,89,93,STOP_LOSS,1276.632,85,-0.06,-0.0659,UP,0.64,True,False,86
25_11_27_02_30_02_45,UP,2490.887,2500.887,91,91,97,TAKE_PROFIT,2503.829,97,0.06,0.0659,UP,2.94,False,True,86
25_11_27_03_00_03_15,UP,529.283,539.283,93,91,94,TAKE_PROFIT,553.746,97,0.04,0.043,DOWN,14.46,False,True,86
25_11_27_04_30_04_45,UP,2300.644,2310.644,91,91,93,STOP_LOSS,2344.842,85,-0.06,-0.0659,UP,34.2,True,False,86
25_11_27_04_45_05_00,UP,3268.548,3278.548,92,91,95,STOP_LOSS,3296.038,85,-0.07,-0.0761,UP,17.49,True,False,86
25_11_27_06_00_06_15,UP,541.346,551.346,91,90,93,TAKE_PROFIT,601.68,97,0.06,0.0659,UP,50.33,False,True,86
25_11_27_06_15_06_30,UP,1572.603,1582.603,93,92,94,TAKE_PROFIT,1611.305,97,0.04,0.043,UP,28.7,False,True,86
25_11_27_07_00_07_15,UP,762.019,772.019,91,90,96,TAKE_PROFIT,778.827,97,0.06,0.0659,UP,6.81,False,True,86
25_11_27_07_15_07_30,UP,1488.779,1498.779,91,89,93,TAKE_PROFIT,1512.96,97,0.06,0.0659,UP,14.18,False,True,86
25_11_27_08_00_08_15,DOWN,655.853,665.853,93,92,95,TAKE_PROFIT,671.206,97,0.04,0.043,DOWN,5.35,False,True,86
25_11_27_08_15_08_30,UP,1441.855,1451.855,93,91,95,TAKE_PROFIT,1531.458,97,0.04,0.043,UP,79.6,False,True,86
25_11_27_08_30_08_45,UP,2691.624,2701.624,91,95,99,SETTLEMENT_WIN,2693.638,100,0.09,0.0989,UP,-7.99,False,False,86
25_11_27_09_00_09_15,UP,855.91,865.91,91,88,93,TAKE_PROFIT,871.458,97,0.06,0.0659,UP,5.55,False,True,86
